Network Management Card AOS v3.3.4
Rack PDU APP v3.3.3

Date     	Time     	Name	Contact	Location	System IP
02/27/2024	05:22:38	RackPDU	Unknown	Unknown	10.30.250.14

		Metered Rack PDU   	   	   	   	   	   	
02/12/2024	00:54:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	00:44:10	2.7	1.2	2.7	1.2	2.6	1.2	
02/12/2024	00:34:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/12/2024	00:24:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	00:14:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/12/2024	00:04:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	23:54:10	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	23:44:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	23:34:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	23:24:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	23:14:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	23:04:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	22:54:10	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	22:44:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	22:34:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	22:24:10	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	22:14:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	22:04:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	21:54:10	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	21:44:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	21:34:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	21:24:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	21:14:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	21:04:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	20:54:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	20:44:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	20:34:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	20:24:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	20:14:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	20:04:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	19:54:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	19:44:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	19:34:10	2.6	1.2	2.7	1.2	2.6	1.2	
02/11/2024	19:24:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	19:14:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	19:04:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	18:54:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	18:44:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	18:34:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	18:24:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	18:14:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	18:04:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	17:54:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	17:44:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	17:34:10	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	17:24:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	17:14:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	17:04:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	16:54:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	16:44:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	16:34:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	16:24:09	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	16:14:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	16:04:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	15:54:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	15:44:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	15:34:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	15:24:09	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	15:14:09	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	15:04:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	14:54:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	14:44:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	14:34:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	14:24:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	14:14:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	14:04:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	13:54:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	13:44:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	13:34:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	13:24:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	13:14:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	13:04:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	12:54:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	12:44:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	12:34:09	2.6	1.2	2.7	1.2	2.6	1.2	
02/11/2024	12:24:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	12:14:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	12:04:09	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	11:54:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	11:44:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	11:34:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	11:24:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	11:14:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	11:04:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	10:54:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	10:44:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	10:34:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	10:24:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	10:14:09	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	10:04:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	09:54:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	09:44:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	09:34:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	09:24:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	09:14:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	09:04:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	08:54:09	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	08:44:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	08:34:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	08:24:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	08:14:09	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	08:04:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	07:54:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	07:44:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	07:34:09	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	07:24:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	07:14:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	07:04:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	06:54:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	06:44:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	06:34:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	06:24:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	06:14:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	06:04:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	05:54:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	05:44:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	05:34:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	05:24:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	05:14:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	05:04:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	04:54:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	04:44:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	04:34:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	04:24:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	04:14:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	04:04:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	03:54:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	03:44:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	03:34:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	03:24:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	03:14:08	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	03:04:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	02:54:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	02:44:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	02:34:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	02:24:08	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	02:14:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	02:04:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	01:54:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	01:44:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	01:34:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	01:24:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	01:14:08	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	01:04:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	00:54:08	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	00:44:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	00:34:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	00:24:08	2.6	1.2	2.6	1.3	2.6	1.2	
02/11/2024	00:14:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/11/2024	00:04:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	23:54:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	23:44:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	23:34:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	23:24:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	23:14:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	23:04:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	22:54:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	22:44:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	22:34:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	22:24:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	22:14:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	22:04:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	21:54:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	21:44:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	21:34:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	21:24:08	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	21:14:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	21:04:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	20:54:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	20:44:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	20:34:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	20:24:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	20:14:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	20:04:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	19:54:07	2.6	1.2	2.6	1.3	2.6	1.2	
02/10/2024	19:44:07	2.6	1.2	2.6	1.3	2.6	1.2	
02/10/2024	19:34:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	19:24:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	19:14:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	19:04:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	18:54:07	2.6	1.2	2.6	1.3	2.6	1.2	
02/10/2024	18:44:07	2.6	1.2	2.6	1.3	2.6	1.2	
02/10/2024	18:34:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	18:24:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	18:14:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	18:04:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	17:54:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	17:44:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	17:34:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	17:24:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	17:14:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	17:04:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	16:54:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	16:44:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	16:34:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	16:24:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	16:14:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	16:04:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	15:54:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	15:44:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	15:34:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	15:24:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	15:14:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	15:04:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	14:54:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	14:44:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	14:34:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	14:24:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	14:14:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	14:04:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	13:54:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	13:44:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	13:34:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	13:24:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	13:14:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	13:04:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	12:54:07	2.6	1.2	2.6	1.3	2.6	1.2	
02/10/2024	12:44:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	12:34:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	12:24:07	2.6	1.2	2.6	1.3	2.6	1.2	
02/10/2024	12:14:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	12:04:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	11:54:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	11:44:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	11:34:07	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	11:24:07	2.6	1.2	2.6	1.3	2.6	1.2	
02/10/2024	11:14:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	11:04:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	10:54:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	10:44:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	10:34:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	10:24:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	10:14:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	10:04:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	09:54:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	09:44:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	09:34:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	09:24:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	09:14:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	09:04:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	08:54:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	08:44:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	08:34:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	08:24:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	08:14:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	08:04:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	07:54:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	07:44:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	07:34:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	07:24:06	2.6	1.2	2.6	1.3	2.6	1.2	
02/10/2024	07:14:06	2.6	1.2	2.6	1.3	2.6	1.2	
02/10/2024	07:04:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	06:54:06	2.6	1.2	2.6	1.3	2.6	1.2	
02/10/2024	06:44:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	06:34:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	06:24:06	2.6	1.2	2.6	1.3	2.6	1.2	
02/10/2024	06:14:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	06:04:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	05:54:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	05:44:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	05:34:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	05:24:06	2.6	1.2	2.6	1.3	2.6	1.2	
02/10/2024	05:14:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	05:04:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	04:54:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	04:44:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	04:34:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	04:24:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	04:14:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	04:04:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	03:54:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	03:44:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	03:34:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	03:24:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	03:14:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	03:04:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	02:54:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	02:44:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	02:34:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	02:24:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	02:14:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	02:04:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	01:54:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	01:44:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	01:34:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	01:24:06	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	01:14:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	01:04:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	00:54:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	00:44:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	00:34:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	00:24:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	00:14:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/10/2024	00:04:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	23:54:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	23:44:05	2.6	1.2	2.6	1.3	2.6	1.2	
02/09/2024	23:34:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	23:24:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	23:14:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	23:04:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	22:54:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	22:44:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	22:34:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	22:24:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	22:14:05	2.6	1.2	2.6	1.3	2.6	1.2	
02/09/2024	22:04:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	21:54:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	21:44:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	21:34:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	21:24:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	21:14:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	21:04:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	20:54:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	20:44:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	20:34:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	20:24:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	20:14:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	20:04:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	19:54:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	19:44:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	19:34:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	19:24:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	19:14:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	19:04:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	18:54:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	18:44:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	18:34:05	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	18:24:05	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	18:14:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	18:04:05	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	17:54:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	17:44:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	17:34:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	17:24:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	17:14:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	17:04:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	16:54:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	16:44:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	16:34:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	16:24:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	16:14:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	16:04:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	15:54:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	15:44:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	15:34:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	15:24:05	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	15:14:04	2.6	1.2	2.6	1.3	2.6	1.2	
02/09/2024	15:04:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	14:54:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	14:44:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	14:34:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	14:24:04	2.6	1.2	2.6	1.3	2.6	1.2	
02/09/2024	14:14:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	14:04:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	13:54:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	13:44:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	13:34:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	13:24:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	13:14:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	13:04:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	12:54:04	2.6	1.2	2.6	1.3	2.6	1.2	
02/09/2024	12:44:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	12:34:04	2.6	1.2	2.6	1.2	2.6	1.2	
02/09/2024	12:24:04	2.6	1.2	2.7	1.2	2.6	1.2	
02/09/2024	12:14:04	2.6	1.2	2.7	1.2	2.6	1.2	
